EmpleadoID,CentroTrabajoID,ComponenteID,Fecha,Monto,Comentarios,Aprobado,FechaAprobacion,Aprobador,Insercion,Cancelado_Por,Fecha_Cancelacion,Autorizado
01967330,TIE-10LGA50HMK,INCENTIVO EXTRAORDINARIO,27/06/2025,47.40,Concurso PMI Ola 2 Semana 3 - CCs Provence,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01967330,TIE-10LGA50HMK,INCENTIVO EXTRAORDINARIO,29/06/2025,71.10,PXP CC PROVENCE SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01967335,TIE-10OBR50RSS,INCENTIVO EXTRAORDINARIO,06/06/2025,2.50,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
01967335,TIE-10OBR50RSS,INCENTIVO EXTRAORDINARIO,07/06/2025,83.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
01967335,TIE-10OBR50RSS,INCENTIVO EXTRAORDINARIO,11/06/2025,23.70,Concurso PMI Ola 2 Semana 3 - CCs Provence,SI,30/06/2025,INTERFAZE,30/06/2025,,,
01967335,TIE-10OBR50RSS,INCENTIVO EXTRAORDINARIO,16/06/2025,23.70,Concurso Cigarros PMI SEMANA 5,SI,30/06/2025,INTERFAZE,30/06/2025,,,
01967335,TIE-10OBR50RSS,INCENTIVO EXTRAORDINARIO,17/06/2025,23.70,CC Provence Sem 4,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01967335,TIE-10OBR50RSS,INCENTIVO EXTRAORDINARIO,27/06/2025,10.00,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01967335,TIE-10OBR50RSS,INCENTIVO EXTRAORDINARIO,28/06/2025,17.78,Booster ZYN SEM 6,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01967335,TIE-10OBR50RSS,INCENTIVO EXTRAORDINARIO,29/06/2025,47.40,PXP CC PROVENCE SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01967542,TIE-10OBR50A6H,INCENTIVO EXTRAORDINARIO,01/06/2025,23.70,PXP CC PROVENCE SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01967542,TIE-10OBR50A6H,INCENTIVO EXTRAORDINARIO,04/06/2025,2000.00,Concurso campeones cerveceros,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01967542,TIE-10OBR50A6H,INCENTIVO EXTRAORDINARIO,06/06/2025,0.50,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
01967542,TIE-10OBR50A6H,INCENTIVO EXTRAORDINARIO,07/06/2025,177.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
01967542,TIE-10OBR50A6H,INCENTIVO EXTRAORDINARIO,09/06/2025,3.00,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01967542,TIE-10OBR50A6H,INCENTIVO EXTRAORDINARIO,11/06/2025,94.80,Concurso PMI Ola 2 Semana 3 - CCs Provence,SI,30/06/2025,INTERFAZE,30/06/2025,,,
01967542,TIE-10OBR50A6H,INCENTIVO EXTRAORDINARIO,12/06/2025,23.70,Concurso Cigarros PMI SEMANA 5,SI,30/06/2025,INTERFAZE,30/06/2025,,,
01967542,TIE-10OBR50A6H,INCENTIVO EXTRAORDINARIO,16/06/2025,142.20,Concurso Cigarros PMI SEMANA 6,SI,30/06/2025,INTERFAZE,30/06/2025,,,
01967542,TIE-10OBR50A6H,INCENTIVO EXTRAORDINARIO,24/06/2025,23.70,CC Provence Sem 4,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01967976,TIE-10CUE50TNX,INCENTIVO EXTRAORDINARIO,04/06/2025,118.50,Mec+ínica FOTO +ëxito Sem 8,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01967976,TIE-10CUE50TNX,INCENTIVO EXTRAORDINARIO,06/06/2025,652.94,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
01967976,TIE-10CUE50TNX,INCENTIVO EXTRAORDINARIO,07/06/2025,290.50,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
01967976,TIE-10CUE50TNX,INCENTIVO EXTRAORDINARIO,21/06/2025,94.80,Booster TEREA PROVENCE Sem 5,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01967976,TIE-10CUE50TNX,INCENTIVO EXTRAORDINARIO,24/06/2025,11.50,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01967976,TIE-10CUE50TNX,INCENTIVO EXTRAORDINARIO,28/06/2025,213.30,Mec+ínica FOTO OPEN Sem 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01967976,TIE-10CUE50TNX,INCENTIVO EXTRAORDINARIO,30/06/2025,308.10,Booster TEREA PROVENCE SEM 6,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01968003,TIE-10MEX50QIS,INCENTIVO EXTRAORDINARIO,04/06/2025,414.75,Booster TEREA PROVENCE SEM 6,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01968003,TIE-10MEX50QIS,INCENTIVO EXTRAORDINARIO,06/06/2025,6.50,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
01968003,TIE-10MEX50QIS,INCENTIVO EXTRAORDINARIO,07/06/2025,200.50,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
01968003,TIE-10MEX50QIS,INCENTIVO EXTRAORDINARIO,10/06/2025,88.88,ZYN Sem 4,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01968003,TIE-10MEX50QIS,INCENTIVO EXTRAORDINARIO,15/06/2025,71.10,Concurso Cigarros PMI SEMANA 5,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01968003,TIE-10MEX50QIS,INCENTIVO EXTRAORDINARIO,17/06/2025,148.13,Concurso Cigarros PMI SEMANA 6,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01968003,TIE-10MEX50QIS,INCENTIVO EXTRAORDINARIO,21/06/2025,71.10,Booster TEREA PROVENCE SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01968003,TIE-10MEX50QIS,INCENTIVO EXTRAORDINARIO,24/06/2025,2.50,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01968003,TIE-10MEX50QIS,INCENTIVO EXTRAORDINARIO,29/06/2025,118.50,Mec+ínica FOTO +ëxito Sem 8,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01968003,TIE-10MEX50QIS,INCENTIVO EXTRAORDINARIO,30/06/2025,23.70,Booster TEREA PROVENCE Sem 5,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01968216,TIE-10PCK5023R,INCENTIVO EXTRAORDINARIO,06/06/2025,2.00,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
01968216,TIE-10PCK5023R,INCENTIVO EXTRAORDINARIO,07/06/2025,663.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
01968314,TIE-10TLC50CCC,INCENTIVO EXTRAORDINARIO,01/06/2025,2.00,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01968314,TIE-10TLC50CCC,INCENTIVO EXTRAORDINARIO,06/06/2025,5.50,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
01968314,TIE-10TLC50CCC,INCENTIVO EXTRAORDINARIO,07/06/2025,261.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
01970203,TIE-10GTO50HQO,INCENTIVO EXTRAORDINARIO,01/06/2025,2.50,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01970203,TIE-10GTO50HQO,INCENTIVO EXTRAORDINARIO,06/06/2025,3.50,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
01970203,TIE-10GTO50HQO,INCENTIVO EXTRAORDINARIO,07/06/2025,338.50,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
01970209,TIE-10MON50PXG,INCENTIVO EXTRAORDINARIO,01/06/2025,53.33,PXP ZYN SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01970209,TIE-10MON50PXG,INCENTIVO EXTRAORDINARIO,06/06/2025,48.49,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
01970209,TIE-10MON50PXG,INCENTIVO EXTRAORDINARIO,07/06/2025,204.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
01970209,TIE-10MON50PXG,INCENTIVO EXTRAORDINARIO,09/06/2025,2.50,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01970209,TIE-10MON50PXG,INCENTIVO EXTRAORDINARIO,11/06/2025,35.55,Concurso PMI Ola 2 Semana 3 - ZYN,SI,30/06/2025,INTERFAZE,30/06/2025,,,
01970209,TIE-10MON50PXG,INCENTIVO EXTRAORDINARIO,16/06/2025,35.55,Concurso Cigarros PMI SEMANA 6,SI,30/06/2025,INTERFAZE,30/06/2025,,,
01970413,TIE-10GUD50AQY,INCENTIVO EXTRAORDINARIO,01/06/2025,20.00,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01970413,TIE-10GUD50AQY,INCENTIVO EXTRAORDINARIO,04/06/2025,35.55,ZYN CatchUp Semana 2,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01970413,TIE-10GUD50AQY,INCENTIVO EXTRAORDINARIO,06/06/2025,47.29,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
01970413,TIE-10GUD50AQY,INCENTIVO EXTRAORDINARIO,07/06/2025,848.50,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
01970413,TIE-10GUD50AQY,INCENTIVO EXTRAORDINARIO,11/06/2025,17.78,Concurso Cigarros PMI SEMANA 5,SI,30/06/2025,INTERFAZE,30/06/2025,,,
01970413,TIE-10GUD50AQY,INCENTIVO EXTRAORDINARIO,16/06/2025,273.33,Concurso GEPP Champions League,SI,30/06/2025,INTERFAZE,30/06/2025,,,
01970493,TIE-10PCK50ZGV,INCENTIVO EXTRAORDINARIO,01/06/2025,3.50,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01970493,TIE-10PCK50ZGV,INCENTIVO EXTRAORDINARIO,06/06/2025,7.50,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
01970493,TIE-10PCK50ZGV,INCENTIVO EXTRAORDINARIO,07/06/2025,327.50,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
01970493,TIE-10PCK50ZGV,INCENTIVO EXTRAORDINARIO,16/06/2025,410.00,Concurso GEPP Champions League,SI,30/06/2025,INTERFAZE,30/06/2025,,,
01970805,TIE-10GUD50MST,INCENTIVO EXTRAORDINARIO,06/06/2025,249.65,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
01970805,TIE-10GUD50MST,INCENTIVO EXTRAORDINARIO,07/06/2025,390.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
01970805,TIE-10GUD50MST,INCENTIVO EXTRAORDINARIO,16/06/2025,150.00,Concurso OXXO CEL P06-2025,SI,30/06/2025,INTERFAZE,30/06/2025,,,
01970810,TIE-10MEX50VGF,INCENTIVO EXTRAORDINARIO,04/06/2025,23.70,Booster TEREA PROVENCE SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01970810,TIE-10MEX50VGF,INCENTIVO EXTRAORDINARIO,06/06/2025,1128.11,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
01970810,TIE-10MEX50VGF,INCENTIVO EXTRAORDINARIO,07/06/2025,238.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
01970810,TIE-10MEX50VGF,INCENTIVO EXTRAORDINARIO,10/06/2025,47.40,Booster TEREA PROVENCE Sem 5,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01970810,TIE-10MEX50VGF,INCENTIVO EXTRAORDINARIO,15/06/2025,248.85,Concurso Cigarros PMI SEMANA 5,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01970810,TIE-10MEX50VGF,INCENTIVO EXTRAORDINARIO,17/06/2025,53.33,Concurso Cigarros PMI SEMANA 6,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01970810,TIE-10MEX50VGF,INCENTIVO EXTRAORDINARIO,22/06/2025,150.00,Concurso OXXO CEL P05-2025,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01970810,TIE-10MEX50VGF,INCENTIVO EXTRAORDINARIO,24/06/2025,13.50,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01970810,TIE-10MEX50VGF,INCENTIVO EXTRAORDINARIO,27/06/2025,17.78,Concurso PMI Ola 2 Semana 3 - ZYN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01970810,TIE-10MEX50VGF,INCENTIVO EXTRAORDINARIO,30/06/2025,47.40,Booster TEREA PROVENCE SEM 6,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971175,TIE-10TIJ50VNS,INCENTIVO EXTRAORDINARIO,06/06/2025,331.76,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
01971175,TIE-10TIJ50VNS,INCENTIVO EXTRAORDINARIO,07/06/2025,444.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
01971175,TIE-10TIJ50VNS,INCENTIVO EXTRAORDINARIO,13/06/2025,300.00,Concurso Venta Sugerida P05,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971175,TIE-10TIJ50VNS,INCENTIVO EXTRAORDINARIO,20/06/2025,69.30,Venta Sugerida,SI,24/06/2025,INTERFAZE,24/06/2025,,,
01971175,TIE-10TIJ50VNS,INCENTIVO EXTRAORDINARIO,21/06/2025,3.00,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971175,TIE-10TIJ50VNS,INCENTIVO EXTRAORDINARIO,27/06/2025,351.43,Concurso GEPP Champions League,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971207,TIE-10OBR50GDN,INCENTIVO EXTRAORDINARIO,01/06/2025,10.00,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971207,TIE-10OBR50GDN,INCENTIVO EXTRAORDINARIO,06/06/2025,226.55,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
01971207,TIE-10OBR50GDN,INCENTIVO EXTRAORDINARIO,07/06/2025,343.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
01971207,TIE-10OBR50GDN,INCENTIVO EXTRAORDINARIO,09/06/2025,47.40,CC Provence Sem 4,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971251,TIE-10TIJ50XKA,INCENTIVO EXTRAORDINARIO,04/06/2025,65.18,PXP CC PROVENCE SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971251,TIE-10TIJ50XKA,INCENTIVO EXTRAORDINARIO,06/06/2025,485.96,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
01971251,TIE-10TIJ50XKA,INCENTIVO EXTRAORDINARIO,07/06/2025,801.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
01971251,TIE-10TIJ50XKA,INCENTIVO EXTRAORDINARIO,10/06/2025,71.10,CC Provence Sem 4,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971251,TIE-10TIJ50XKA,INCENTIVO EXTRAORDINARIO,15/06/2025,23.70,Concurso Cigarros PMI SEMANA 5,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971251,TIE-10TIJ50XKA,INCENTIVO EXTRAORDINARIO,16/06/2025,465.00,Concurso OXXO CEL P06-2025,SI,30/06/2025,INTERFAZE,30/06/2025,,,
01971251,TIE-10TIJ50XKA,INCENTIVO EXTRAORDINARIO,17/06/2025,71.10,Concurso Cigarros PMI SEMANA 6,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971251,TIE-10TIJ50XKA,INCENTIVO EXTRAORDINARIO,20/06/2025,4.50,Venta Sugerida,SI,24/06/2025,INTERFAZE,24/06/2025,,,
01971251,TIE-10TIJ50XKA,INCENTIVO EXTRAORDINARIO,22/06/2025,240.00,Concurso OXXO CEL P05-2025,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971251,TIE-10TIJ50XKA,INCENTIVO EXTRAORDINARIO,24/06/2025,24.50,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971251,TIE-10TIJ50XKA,INCENTIVO EXTRAORDINARIO,27/06/2025,71.10,Concurso PMI Ola 2 Semana 3 - CCs Provence,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971251,TIE-10TIJ50XKA,INCENTIVO EXTRAORDINARIO,28/06/2025,17.78,Booster ZYN SEM 6,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971418,TIE-10DCU502FO,INCENTIVO EXTRAORDINARIO,04/06/2025,47.40,Concurso PMI Ola 2 Semana 3 - CCs Provence,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971418,TIE-10DCU502FO,INCENTIVO EXTRAORDINARIO,06/06/2025,49.00,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
01971418,TIE-10DCU502FO,INCENTIVO EXTRAORDINARIO,07/06/2025,702.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
01971418,TIE-10DCU502FO,INCENTIVO EXTRAORDINARIO,11/06/2025,23.70,Concurso Cigarros PMI SEMANA 5,SI,30/06/2025,INTERFAZE,30/06/2025,,,
01971418,TIE-10DCU502FO,INCENTIVO EXTRAORDINARIO,16/06/2025,47.40,Concurso Cigarros PMI SEMANA 6,SI,30/06/2025,INTERFAZE,30/06/2025,,,
01971418,TIE-10DCU502FO,INCENTIVO EXTRAORDINARIO,21/06/2025,1000.00,Concurso reto mas tarjetas MAYO,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971418,TIE-10DCU502FO,INCENTIVO EXTRAORDINARIO,27/06/2025,16.50,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971418,TIE-10DCU502FO,INCENTIVO EXTRAORDINARIO,29/06/2025,23.70,PXP CC PROVENCE SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971512,TIE-10MEX50FQ1,INCENTIVO EXTRAORDINARIO,04/06/2025,462.15,PXP ZYN SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971512,TIE-10MEX50FQ1,INCENTIVO EXTRAORDINARIO,06/06/2025,4.50,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
01971512,TIE-10MEX50FQ1,INCENTIVO EXTRAORDINARIO,07/06/2025,442.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
01971512,TIE-10MEX50FQ1,INCENTIVO EXTRAORDINARIO,10/06/2025,47.40,Booster TEREA PROVENCE Sem 5,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971512,TIE-10MEX50FQ1,INCENTIVO EXTRAORDINARIO,11/06/2025,35.55,Concurso Cigarros PMI SEMANA 6,SI,30/06/2025,INTERFAZE,30/06/2025,,,
01971512,TIE-10MEX50FQ1,INCENTIVO EXTRAORDINARIO,12/06/2025,71.10,Concurso Cigarros PMI SEMANA 5,SI,30/06/2025,INTERFAZE,30/06/2025,,,
01971512,TIE-10MEX50FQ1,INCENTIVO EXTRAORDINARIO,13/06/2025,53.33,ZYN Sem 4,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971512,TIE-10MEX50FQ1,INCENTIVO EXTRAORDINARIO,16/06/2025,35000.00,Concurso OXXO CEL P06-2025,SI,30/06/2025,INTERFAZE,30/06/2025,,,
01971512,TIE-10MEX50FQ1,INCENTIVO EXTRAORDINARIO,24/06/2025,5.50,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971512,TIE-10MEX50FQ1,INCENTIVO EXTRAORDINARIO,30/06/2025,118.50,Booster TEREA PROVENCE SEM 6,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971667,TIE-10UMI506BJ,INCENTIVO EXTRAORDINARIO,04/06/2025,2000.00,Concurso campeones cerveceros,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971667,TIE-10UMI506BJ,INCENTIVO EXTRAORDINARIO,06/06/2025,4.86,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
01971667,TIE-10UMI506BJ,INCENTIVO EXTRAORDINARIO,07/06/2025,291.50,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
01971667,TIE-10UMI506BJ,INCENTIVO EXTRAORDINARIO,14/06/2025,23.70,CC Provence Sem 4,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971667,TIE-10UMI506BJ,INCENTIVO EXTRAORDINARIO,16/06/2025,59.25,Concurso Cigarros PMI SEMANA 6,SI,30/06/2025,INTERFAZE,30/06/2025,,,
01971667,TIE-10UMI506BJ,INCENTIVO EXTRAORDINARIO,27/06/2025,3.50,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971667,TIE-10UMI506BJ,INCENTIVO EXTRAORDINARIO,29/06/2025,23.70,PXP CC PROVENCE SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01971667,TIE-10UMI506BJ,INCENTIVO EXTRAORDINARIO,30/06/2025,23.70,Concurso PMI Ola 2 Semana 3 - CCs Provence,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01972390,TIE-10PCK50WGQ,INCENTIVO EXTRAORDINARIO,04/06/2025,296.25,RETO VISIBILIDAD OPEN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01972390,TIE-10PCK50WGQ,INCENTIVO EXTRAORDINARIO,06/06/2025,0.50,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
01972390,TIE-10PCK50WGQ,INCENTIVO EXTRAORDINARIO,07/06/2025,137.50,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
01972390,TIE-10PCK50WGQ,INCENTIVO EXTRAORDINARIO,15/06/2025,23.70,Concurso Cigarros PMI SEMANA 5,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01972390,TIE-10PCK50WGQ,INCENTIVO EXTRAORDINARIO,17/06/2025,71.10,Concurso Cigarros PMI SEMANA 6,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01972390,TIE-10PCK50WGQ,INCENTIVO EXTRAORDINARIO,27/06/2025,2.50,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01972390,TIE-10PCK50WGQ,INCENTIVO EXTRAORDINARIO,28/06/2025,118.50,PXP CC PROVENCE SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01972390,TIE-10PCK50WGQ,INCENTIVO EXTRAORDINARIO,29/06/2025,59.25,Mec+ínica Trivia Conocimiento Semana 8,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01972390,TIE-10PCK50WGQ,INCENTIVO EXTRAORDINARIO,30/06/2025,23.70,Concurso PMI Ola 2 Semana 3 - CCs Provence,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01973320,TIE-10TLC509WB,INCENTIVO EXTRAORDINARIO,01/06/2025,11.00,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01973320,TIE-10TLC509WB,INCENTIVO EXTRAORDINARIO,06/06/2025,95.59,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
01973320,TIE-10TLC509WB,INCENTIVO EXTRAORDINARIO,07/06/2025,818.50,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
01973320,TIE-10TLC509WB,INCENTIVO EXTRAORDINARIO,11/06/2025,142.20,Concurso PMI Ola 2 Semana 3 - CCs Provence,SI,30/06/2025,INTERFAZE,30/06/2025,,,
01973320,TIE-10TLC509WB,INCENTIVO EXTRAORDINARIO,12/06/2025,142.20,Concurso Cigarros PMI SEMANA 5,SI,30/06/2025,INTERFAZE,30/06/2025,,,
01973320,TIE-10TLC509WB,INCENTIVO EXTRAORDINARIO,16/06/2025,47.40,Concurso Cigarros PMI SEMANA 6,SI,30/06/2025,INTERFAZE,30/06/2025,,,
01973320,TIE-10TLC509WB,INCENTIVO EXTRAORDINARIO,17/06/2025,71.10,PXP CC PROVENCE SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01973320,TIE-10TLC509WB,INCENTIVO EXTRAORDINARIO,27/06/2025,189.60,CC Provence Sem 4,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01973577,TIE-10UMI50OSD,INCENTIVO EXTRAORDINARIO,04/06/2025,159.98,PXP CC PROVENCE SEM 7,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01973577,TIE-10UMI50OSD,INCENTIVO EXTRAORDINARIO,06/06/2025,8.50,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
01973577,TIE-10UMI50OSD,INCENTIVO EXTRAORDINARIO,07/06/2025,219.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
01973577,TIE-10UMI50OSD,INCENTIVO EXTRAORDINARIO,13/06/2025,296.25,RETO VISIBILIDAD OPEN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01973577,TIE-10UMI50OSD,INCENTIVO EXTRAORDINARIO,16/06/2025,47.40,Concurso PMI Ola 2 Semana 3 - CCs Provence,SI,30/06/2025,INTERFAZE,30/06/2025,,,
01973577,TIE-10UMI50OSD,INCENTIVO EXTRAORDINARIO,22/06/2025,23.70,CC Provence Sem 4,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01973577,TIE-10UMI50OSD,INCENTIVO EXTRAORDINARIO,24/06/2025,7.00,Retroactivo Incentivo SPIN,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01973577,TIE-10UMI50OSD,INCENTIVO EXTRAORDINARIO,28/06/2025,71.10,Booster ZYN SEM 6,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01973580,TIE-10MON50LKD,INCENTIVO EXTRAORDINARIO,06/06/2025,101.02,PAGO PREMIA OXXO,SI,06/06/2025,INTERFAZE,06/06/2025,,,
01973580,TIE-10MON50LKD,INCENTIVO EXTRAORDINARIO,07/06/2025,148.00,PAGO SPIN BY OXXO,SI,07/06/2025,INTERFAZE,07/06/2025,,,
01973580,TIE-10MON50LKD,INCENTIVO EXTRAORDINARIO,10/06/2025,23.70,Concurso Cigarros PMI SEMANA 6,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01973580,TIE-10MON50LKD,INCENTIVO EXTRAORDINARIO,13/06/2025,300.00,Concurso Venta Sugerida P05,SI,27/06/2025,INTERFAZE,27/06/2025,,,
01973580,TIE-10MON50LKD,INCENTIVO EXTRAORDINARIO,16/06/2025,23.70,Concurso PMI Ola 2 Semana 3 - CCs Provence,SI,30/06/2025,INTERFAZE,30/06/2025,,,
